timestamp,rain_mm,umidity_pct,temp_air,temp_soil,tilt_x,tilt_y
2026-01-01 00:00:00,0.0,45.88850500466627,10.781047608984498,14.749034148265045,0.11969935907945625,-0.04944183228330963
2026-01-01 01:00:00,0.2,38.323278206449494,14.750683282113915,11.700469546303466,0.11934660757362726,-0.04941687264663606
2026-01-01 02:00:00,0.0,46.90098925502981,10.485838877906993,10.593598289221712,0.11791484461065885,-0.053381343255212904
2026-01-01 03:00:00,0.0,48.05292872641912,17.280167891068807,10.915911175513795,0.11765553249312671,-0.051956999091733215
2026-01-01 04:00:00,0.0,47.7989522396552,15.24731925880351,12.025594157610145,0.12092873972709314,-0.0444895645125602
2026-01-01 05:00:00,0.0,50.40390362777311,10.627345501605209,12.296157364366982,0.11889889613658303,-0.05061122122830761
2026-01-01 06:00:00,0.0,49.16961077274452,14.07237276885041,11.460007867605086,0.12063271664307229,-0.04853808204724757
2026-01-01 07:00:00,0.0,47.29590039614218,12.74353078322825,10.40776667150021,0.11822950262775155,-0.05130131965473677
2026-01-01 08:00:00,0.0,44.649171442706766,15.957523531257541,12.087758345051624,0.12036212548554216,-0.05418060579770632
2026-01-01 09:00:00,0.0,36.69519533242004,19.021351338069433,13.362853240227942,0.12260655607463213,-0.050340516493591815
2026-01-01 10:00:00,0.0,47.14809109566293,9.374482591062765,14.19005893167113,0.12117233160078557,-0.05053120912057221
2026-01-01 11:00:00,0.2,46.03843843581556,15.345078237442252,11.885153893783357,0.11917517236356703,-0.05079975647733675
2026-01-01 12:00:00,0.0,46.35789418597687,14.519601613300079,12.174004355713132,0.12051439794071185,-0.05022928167101279
2026-01-01 13:00:00,0.0,38.61625712089845,17.014020229351395,11.14660338230538,0.11951866965093957,-0.04947146345670873
2026-01-01 14:00:00,0.0,39.59471729795869,15.639589884713068,12.937121659250447,0.12001576036938945,-0.05030023390250762
2026-01-01 15:00:00,0.0,50.26576426666452,12.744092004783543,11.30314273161837,0.11934877789570299,-0.05252801233589473
2026-01-01 16:00:00,0.0,44.802224230716725,14.042838193000145,14.1462556264824,0.11967132958822921,-0.049027630416876126
2026-01-01 17:00:00,0.0,48.40750348686312,12.611922429589534,9.428267016131777,0.12042418670614835,-0.05389874351064485
2026-01-01 18:00:00,0.0,45.1415918806523,18.228021415795794,12.280740655095075,0.1180132826008361,-0.0541007149145684
2026-01-01 19:00:00,0.0,45.14878069747871,15.063934946015827,13.602214678383485,0.11796824234602003,-0.04852163901059687
2026-01-01 20:00:00,0.0,49.69141902987999,20.703572057259024,13.367669032645008,0.11722291489233758,-0.04898595945572929
2026-01-01 21:00:00,0.0,42.41977635891313,14.818017558556138,18.386067327960994,0.11679945779099257,-0.05011479073014807
2026-01-01 22:00:00,0.0,45.48060388470492,12.874779699268611,13.699600049135814,0.11756543461555903,-0.052790897009510146
2026-01-01 23:00:00,0.0,42.68862355647479,10.458856822161518,10.99189080631598,0.12031892501360826,-0.051415821881348155
2026-01-02 00:00:00,0.0,42.827518862838424,9.590580971232164,12.809071505821853,0.11821442496901623,-0.05052549349537301
2026-01-02 01:00:00,0.0,43.454139382656805,10.24759217098353,9.447507333067096,0.12102722892846218,-0.05319178793714823
2026-01-02 02:00:00,0.0,46.110668858168566,15.80137995303445,12.838800501406478,0.12006942749750511,-0.05147805731604647
2026-01-02 03:00:00,0.0,42.60625689168261,16.526175069689803,11.333887885998482,0.11606299157312389,-0.04869533932364664
